file	gate-class	candidate-classification	remediation	source-ref	feature-overlay-keywords	notes
src/agents/subagent-registry-state.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/subagent-registry-lifecycle.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 5 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/subagent-announce.runtime.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/subagent-announce.format.e2e.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/sandbox/fs-bridge.shell.test.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/openclaw-tools.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 3 textual conflicts; needs per-hunk human review; dropped_lines=1
src/agents/openclaw-tools.subagents.sessions-spawn.test-harness.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
src/agents/embedded-agent-subscribe.handlers.compaction.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-subscribe.handlers.compaction.runtime.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-runner/run.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-runner/run/params.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-runner/run/failover-policy.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-runner.e2e.test.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-runner/context-engine-maintenance.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
src/agents/embedded-agent-runner/compact-reasons.ts	MIXED-CLOBBER	no-prcreate-base	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	file added by our PR after PRCREATE 0831fb5e80; cannot 3-way merge without base; cohort review per file: take ours / take upstream / merge; dropped_lines=1
scripts/protocol-gen.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
scripts/lib/plugin-sdk-doc-metadata.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 2 textual conflicts; needs per-hunk human review; dropped_lines=1
packages/memory-host-sdk/src/host/session-files.ts	MIXED-CLOBBER	merge-clean	3-way-merge-auto	upstream/main+fc337f05d6 vs base=0831fb5e80	-	auto-merge clean; dropped_lines=1
extensions/qa-matrix/src/runners/contract/scenario-catalog.ts	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
AGENTS.md	MIXED-CLOBBER	cohort-byte-walk-needed	keep-ours-flag-for-cohort	fc337f05d6 (no change; flagged for cohort byte-walk)	-	3-way merge produced 1 textual conflicts; needs per-hunk human review; dropped_lines=1
